onset	duration	trial_type	response_time	stim_file	resp
257.25401487	0.5	math	0.517031496391	8	2.0
258.504108616	0.5	math	0.633680555504	3	1.0
259.754209874	0.5	math	0.467010583729	1	1.0
261.004038607	0.5	math	0.600289411959	9	2.0
262.254025987	0.5	math		8	
263.50404732	0.5	math	0.583743473748	4	1.0
264.753983621	0.5	math	0.883634583792	2	1.0
266.004023583	0.5	math	0.533682598732	9	2.0
267.254111921	0.5	math	0.56686641858	8	2.0
268.513247087	0.5	scence	0.583581520827	w062.jpg	1.0
269.754263658	0.5	scence	0.667048262549	w058.jpg	1.0
271.004093292	0.5	scence	0.533588551916	w078.jpg	1.0
272.254064447	0.5	scence	0.583614572533	w073.jpg	1.0
273.504137762	0.5	scence	0.583637107746	w053.jpg	1.0
274.754087884	0.5	scence	0.517015871941	w058.jpg	1.0
276.004209574	0.5	scence	0.433564754785	w053.jpg	1.0
277.254378738	0.5	scence	0.70034055179	s072.jpg	2.0
278.504123639	0.5	scence	0.917010703939	s060.jpg	2.0
279.754281987	0.5	scence	0.733556521824	w069.jpg	1.0
281.004248935	0.5	scence	0.700315913302	s051.jpg	2.0
282.254350794	0.5	scence	0.783565716236	s054.jpg	2.0
283.504210175	0.5	scence	0.650340672	s059.jpg	2.0
284.754253743	0.5	scence	0.783671180834	s055.jpg	1.0
286.004322851	0.5	scence	0.783654054161	w069.jpg	1.0
287.2542904	0.5	scence	0.700302392244	w058.jpg	1.0
288.504440334	0.5	scence	0.800266396021	w062.jpg	1.0
289.754388954	0.5	scence	0.950272345333	s055.jpg	2.0
291.004392559	0.5	scence	0.600277693593	s068.jpg	2.0
292.254308729	0.5	scence	0.533652551821	s051.jpg	2.0
293.504422306	0.5	math	0.483700446552	8	2.0
294.754364916	0.5	math	0.383624968817	8	2.0
296.004475489	0.5	math	0.533579838346	1	1.0
297.254476991	0.5	math	0.71688378579	7	2.0
298.50443132	0.5	math	0.433532604482	7	2.0
299.754430118	0.5	math	0.450292176334	9	2.0
301.004461667	0.5	math	0.516955177183	1	1.0
302.254551508	0.5	math	0.450281058904	3	1.0
303.504556015	0.5	math	0.86697957525	1	1.0
304.754530775	0.5	math		3	
306.014053246	0.5	face	0.500257802545	EMImale24-3neutral.bmp	2.0
307.25477055	0.5	face	0.550268198829	EMIfemale25-2neutral.bmp	1.0
308.504598681	0.5	face	0.56695115089	TMBmale21-3neutral.bmp	2.0
309.754594475	0.5	face	0.633688067319	TMBmale21neutral.bmp	2.0
311.004662982	0.5	face	0.566889554728	TMWfemale28neutral.bmp	1.0
312.254696935	0.5	face	0.550268799649	EMWmale21neutral.bmp	2.0
313.504708052	0.5	face	0.566827057162	TMWfemale25-2neutral.bmp	1.0
314.754779263	0.5	face	0.617241584463	WWmale22-4neutral.bmp	2.0
316.00464285	0.5	face	0.416882403544	EMWfemale23neutral.bmp	1.0
317.254750418	0.5	face	0.483572146273	EMWfemale24neutral.bmp	1.0
318.504814118	0.5	face	0.600363026839	TMWmale23neutral.bmp	2.0
319.75484777	0.5	face	0.583621182945	EMImale23-5neutral.bmp	2.0
321.004814418	0.5	face	0.550346621312	EMWfemale23neutral.bmp	1.0
322.254895845	0.5	face	0.450379913324	TMWfemale28-2neutral.bmp	1.0
323.504861291	0.5	face	0.816967376275	EMWfemale28neutral.bmp	1.0
324.754936709	0.5	face	0.500343436375	WImale26neutral.bmp	2.0
326.004873611	0.5	face	0.600363627775	WWfemale22-3neutral.bmp	1.0
327.254897348	0.5	face	0.63357148529	EMWfemale28neutral.bmp	1.0
328.504908766	0.5	face	0.483613310498	TMBmale18neutral.bmp	2.0
329.754918681	0.5	face	0.683654895402	TMBfemale18-2neutral.bmp	1.0
331.005022343	0.5	math	0.900271564024	3	1.0
332.254964653	0.5	math	0.767080472899	1	1.0
333.504977573	0.5	math	0.683663008153	8	2.0
334.75500161	0.5	math	0.58362088236	2	1.0
336.00508424	0.5	math	0.93366090476	8	1.0
337.25509746	0.5	math	0.550354133011	4	1.0
338.504970362	0.5	math	0.833636206342	8	2.0
339.755061704	0.5	math	0.583608563174	9	2.0
341.005087845	0.5	math	0.633766489802	3	1.0
342.255123301	0.5	math		6	
343.514315555	0.5	scence	0.550341813825	s061.jpg	2.0
344.755232972	0.5	scence	0.550288330298	w074.jpg	1.0
346.005251	0.5	scence	0.766951571568	w062.jpg	1.0
347.255152146	0.5	scence		s072.jpg	
348.505142531	0.5	scence	0.65026044671	w058.jpg	1.0
349.755151244	0.5	scence	0.665716883494	s065.jpg	2.0
351.00528285	0.5	scence	0.700434899074	w076.jpg	1.0
352.255388915	0.5	scence	0.683712585596	s051.jpg	2.0
353.505365178	0.5	scence		w062.jpg	
354.755284352	0.5	scence	0.766291741165	s065.jpg	2.0
356.005492577	0.5	scence	0.783849960077	s056.jpg	2.0
357.255428577	0.5	scence	0.517014970537	w077.jpg	1.0
358.505381704	0.5	scence	0.75018058205	s056.jpg	1.0
359.755284052	0.5	scence	0.583662046585	s060.jpg	2.0
361.005403037	0.5	scence		w053.jpg	
362.255260014	0.5	scence	0.71698985144	s051.jpg	2.0
363.505406643	0.5	scence		s054.jpg	
364.755320709	0.5	scence	0.0836959996959	s070.jpg	2.0
366.005459225	0.5	scence	0.61690175382	w069.jpg	1.0
367.255522925	0.5	scence	0.700161772664	s068.jpg	2.0
368.505483563	0.5	math	0.816983301076	1	1.0
369.75558422	0.5	math	0.40035239025	2	1.0
371.005496483	0.5	math	0.500383999664	6	2.0
372.255540953	0.5	math	0.533606880461	2	1.0
373.505538549	0.5	math	0.533632120001	7	2.0
374.755505197	0.5	math	0.416893520858	9	2.0
376.00557731	0.5	math	0.616812814958	3	1.0
377.255523225	0.5	math	0.516932041151	9	2.0
378.505648821	0.5	math	0.550297945272	2	1.0
379.755578211	0.5	math	0.483636446763	1	1.0
381.014985602	0.5	face	0.867018936784	TMWfemale25-2neutral.bmp	1.0
382.255843225	0.5	face	0.616928795935	TMWmale25-2neutral.bmp	2.0
383.505721835	0.5	face	0.65021026833	EMImale28neutral.bmp	2.0
384.75612176	0.5	face	0.583497690037	EMWmale21neutral.bmp	2.0
386.005751281	0.5	face	0.900294099352	EMBfemale22neutral.bmp	1.0
387.255804164	0.5	face	0.516812754795	WWmale23neutral.bmp	2.0
388.506034624	0.5	face	0.549925663974	EMBfemale22neutral.bmp	1.0
389.756161422	0.5	face	0.633631278644	WAfemale22neutral.bmp	1.0
391.005798455	0.5	face	0.600314651383	TMBfemale18neutral.bmp	1.0
392.255743169	0.5	face	0.700317415642	WImale24-4neutral.bmp	2.0
393.505774718	0.5	face		EMWfemale24neutral.bmp	
394.755713723	0.5	face	0.400207864586	EMWfemale23neutral.bmp	2.0
396.005964314	0.5	face	0.416830422473	TMWfemale28neutral.bmp	1.0
397.255964314	0.5	face	0.633638790227	TMWfemale27neutral.bmp	1.0
398.505902718	0.5	face	0.583687887061	EMBfemale29neutral.bmp	1.0
399.755933966	0.5	face	0.767006857903	EMWfemale24neutral.bmp	1.0
401.006016295	0.5	face	0.600282801664	TMWfemale24-2neutral.bmp	1.0
402.255900614	0.5	face	0.467111541424	TMAfemale20neutral.bmp	1.0
403.50598715	0.5	face	0.650277873967	WWmale21-2neutral.bmp	2.0
404.756295431	0.5	face	0.850341393147	TSFWmale21neutral.bmp	2.0
406.006005478	0.5	math	0.900330455974	7	2.0
407.256099225	0.5	math	0.533616495552	9	2.0
408.506025009	0.5	math	0.516994238249	9	2.0
409.756043638	0.5	math	0.366863894626	9	2.0
411.006007281	0.5	math	0.483658681391	8	2.0
412.256095018	0.5	math	0.48366168607	9	2.0
413.506210098	0.5	math	0.450311406283	9	2.0
414.756231732	0.5	math	0.783647744218	6	2.0
416.00612807	0.5	math	0.433542519924	4	1.0
417.256168332	0.5	math	0.400273967884	3	1.0
418.515630709	0.5	scence	0.600230219425	s060.jpg	2.0
419.756347713	0.5	scence	0.650252934895	s059.jpg	2.0
421.006158417	0.5	scence	0.717014790396	w062.jpg	1.0
422.256314961	0.5	scence	0.583685483318	s063.jpg	2.0
423.506273497	0.5	scence	0.632323937141	w075.jpg	1.0
424.756209497	0.5	scence	0.550254677655	s072.jpg	2.0
426.006239243	0.5	scence		s059.jpg	
427.256258774	0.5	scence	0.666923267301	w062.jpg	1.0
428.506319468	0.5	scence	0.533593960339	s063.jpg	2.0
429.756533102	0.5	scence		s056.jpg	
431.006531299	0.5	scence		w062.jpg	
432.256335393	0.5	scence	0.85032096121	s051.jpg	2.0
433.506425234	0.5	scence	0.950319519034	s068.jpg	2.0
434.756372351	0.5	scence		s052.jpg	
436.00632037	0.5	scence	0.0335389744723	w053.jpg	2.0
437.256772576	0.5	scence	0.93366481096	s070.jpg	2.0
438.506448069	0.5	scence		w075.jpg	
439.756438454	0.5	scence	0.316901272978	w053.jpg	1.0
441.00645468	0.5	scence	0.483608803479	s072.jpg	2.0
442.256603412	0.5	scence	0.55022523168	s052.jpg	2.0
443.506614229	0.5	math	0.550314771594	9	2.0
444.75653791	0.5	math	0.616925190319	3	1.0
446.006631656	0.5	math		4	
447.25653791	0.5	math	0.400194042944	3	1.0
448.506628651	0.5	math	0.416871887166	1	1.0
449.75656405	0.5	math	0.600323965889	7	2.0
451.006656294	0.5	math	0.716941175284	8	2.0
452.256679731	0.5	math	0.683681937633	9	2.0
453.506645177	0.5	math	0.600314651383	3	1.0
454.756569759	0.5	math	0.583618178149	1	1.0
456.015892418	0.5	face	0.933672022307	TMWfemale28-2neutral.bmp	1.0
457.256943243	0.5	face	0.533630617661	EMBmale20neutral.bmp	2.0
458.506740726	0.5	face	0.600340491743	WWmale22-2neutral.bmp	2.0
459.756854604	0.5	face	0.80030125042	TMAfemale27neutral.bmp	1.0
461.006797815	0.5	face	0.950323124649	Wmale_23.bmp	1.0
462.256888557	0.5	face	0.516989430645	TMWmale23neutral.bmp	1.0
463.50689697	0.5	face	0.800234546303	EMWfemale27-4neutral.bmp	1.0
464.756847092	0.5	face	0.700353171444	TMBmale18neutral.bmp	2.0
466.006881045	0.5	face	0.58367106074	WWfemale26neutral.bmp	1.0
467.256923712	0.5	face	0.567123920773	WWfemale22-3neutral.bmp	1.0
468.507021365	0.5	face	0.583604356623	WWfemale22-5neutral.bmp	1.0
469.756906585	0.5	face	0.51702338364	TMBfemale19-3neutral.bmp	1.0
471.006958867	0.5	face	0.600176736014	TMHmale18neutral.bmp	2.0
472.257037289	0.5	face	0.73367580818	TMAfemale27neutral.bmp	1.0
473.506969383	0.5	face	0.800295541529	EMImale27-2neutral.bmp	2.0
474.756978698	0.5	face	0.733935714001	WWfemale27neutral.bmp	1.0
476.00706313	0.5	face		WWmale21-4neutral.bmp	
477.25713404	0.5	face	0.550322884228	TMWfemale24neutral.bmp	1.0
478.506962473	0.5	face	0.733567939722	TMWmale25-2neutral.bmp	2.0
479.757036989	0.5	face		TMWfemale25neutral.bmp	
481.007053515	0.5	math	0.0171012051869	8	1.0
482.257033684	0.5	math	0.300272705848	6	2.0
483.507249421	0.5	math	0.683552435483	2	1.0
484.757126228	0.5	math	0.466950189439	8	2.0
486.007341064	0.5	math	0.483579657972	2	1.0
487.2572359	0.5	math		8	
488.507059224	0.5	math		6	
489.757124425	0.5	math		6	
491.007367505	0.5	math	0.516879459028	3	1.0
492.257296895	0.5	math	0.533671481418	9	2.0
493.516578389	0.5	scence	0.566940634511	w069.jpg	1.0
494.757326942	0.5	scence	0.600285505876	w077.jpg	1.0
496.007200144	0.5	scence	0.683625449543	s070.jpg	2.0
497.257291486	0.5	scence	0.650241517229	s056.jpg	2.0
498.507392444	0.5	scence	0.53363722784	s063.jpg	2.0
499.757317026	0.5	scence	0.516967796837	s061.jpg	2.0
501.0073002	0.5	scence	0.583643417573	s052.jpg	2.0
502.257367806	0.5	scence	0.566954756505	w053.jpg	1.0
503.507417683	0.5	scence	0.800295541529	s052.jpg	1.0
504.75742159	0.5	scence	0.567030775361	s072.jpg	2.0
506.007414979	0.5	scence	0.483636747114	s061.jpg	2.0
507.257512932	0.5	scence	0.500252694706	s055.jpg	2.0
508.507552895	0.5	scence	0.517023383756	s070.jpg	2.0
509.7575565	0.5	scence	0.550325287972	s056.jpg	2.0
511.00758174	0.5	scence	0.483636446646	s060.jpg	2.0
512.257600068	0.5	scence	0.598915065755	s065.jpg	2.0
513.507532162	0.5	scence	0.466909626033	s056.jpg	2.0
514.757552895	0.5	scence	0.583610966918	w069.jpg	1.0
516.007604575	0.5	scence	0.450241096551	w069.jpg	1.0
517.257591355	0.5	scence	0.48237147124	s065.jpg	2.0
518.507615993	0.5	math	0.483630437288	8	2.0
519.75769081	0.5	math	0.500290253316	1	1.0
521.007708538	0.5	math	0.483593479614	2	1.0
522.257737082	0.5	math	0.450787349604	6	2.0
523.507755411	0.5	math	0.666977952817	4	1.0
524.757824819	0.5	math	0.433645580895	8	2.0
526.00776112	0.5	math	0.616903256159	1	1.0
527.257710941	0.5	math	0.63361925981	3	1.0
528.507677589	0.5	math	0.58352503262	6	2.0
529.757803786	0.5	math	0.433623346267	6	2.0
