onset	duration	trial_type	response_time	stim_file	resp
394.770988075	0.5	face	0.550361644709	EMWmale23-2neutral.bmp	2.0
396.021047868	0.5	face	0.766987027018	TMWfemale26neutral.bmp	1.0
397.27108753	0.5	face	0.633698283229	TMBfemale18neutral.bmp	1.0
398.521116976	0.5	face	0.616954636411	TSFWfemale26neutral.bmp	1.0
399.771186084	0.5	face	0.7337001462	TMWfemale25-3neutral.bmp	1.0
401.02121553	0.5	face	0.666955417604	WImale26neutral.bmp	2.0
402.271111568	0.5	face	0.533630617545	EMImale25-3neutral.bmp	2.0
403.521117277	0.5	face		TMWmale22-3neutral.bmp	
404.771389502	0.5	face	0.633838602342	TSFWfemale26neutral.bmp	1.0
406.021265708	0.5	math	0.600239233579	6	2.0
407.271229652	0.5	math	0.566941836383	6	2.0
408.521246479	0.5	math	0.516927834484	3	1.0
409.771284037	0.5	math	0.817005836288	9	2.0
411.021271117	0.5	math	0.300273306784	3	2.0
412.271290948	0.5	math	0.416944901226	3	1.0
413.521382892	0.5	math	0.400305817602	3	1.0
414.771331511	0.5	math	0.433549130219	2	1.0
416.021376882	0.5	math	0.466924949898	3	1.0
417.271306272	0.5	math	0.483640653314	1	1.0
418.530665587	0.5	scence	0.83359804668	s057.jpg	2.0
419.772261464	0.5	scence	0.600274989381	s057.jpg	2.0
421.021340525	0.5	scence	0.666990872938	s052.jpg	2.0
422.271454103	0.5	scence	0.683668717043	w077.jpg	1.0
423.52139461	0.5	scence	0.716849832796	s068.jpg	2.0
424.77162537	0.5	scence	0.583633502014	w076.jpg	1.0
426.021503981	0.5	scence	0.616942617577	w077.jpg	1.0
427.271511793	0.5	scence	0.632797476603	w075.jpg	1.0
428.521484751	0.5	scence	0.700361584662	w066.jpg	1.0
429.771467323	0.5	scence	0.650277273031	w077.jpg	1.0
431.021482948	0.5	scence	0.667020018445	s060.jpg	2.0
432.271611549	0.5	scence	0.816907883389	s063.jpg	2.0
433.521508187	0.5	scence		s068.jpg	
434.771460112	0.5	scence	0.600238332176	s055.jpg	2.0
